"Time","flow"
2024-08-06 00:52:46,3.60
2024-08-06 00:37:46,2.40
2024-08-06 00:22:55,2.40
2024-08-06 08:08:36,4.20
2024-08-06 07:53:36,4.76
2024-08-06 07:38:36,5.44
2024-08-06 07:23:36,3.44
2024-08-06 07:08:36,4.24
2024-08-06 06:53:36,3.16
2024-08-06 06:38:36,2.88
2024-08-06 06:23:36,2.68
2024-08-06 06:08:36,1.60
2024-08-06 05:53:36,1.96
2024-08-06 05:38:36,1.84
2024-08-06 05:23:36,2.00
2024-08-06 05:08:36,1.84
2024-08-06 04:53:36,1.80
2024-08-06 04:38:36,1.80
2024-08-06 04:23:37,1.80
2024-08-06 12:09:06,5.08
2024-08-06 11:54:06,6.68
2024-08-06 11:39:06,4.84
2024-08-06 11:24:06,5.16
2024-08-06 11:09:06,5.56
2024-08-06 10:54:06,5.96
2024-08-06 10:39:06,6.56
2024-08-06 10:24:06,5.64
2024-08-06 10:09:06,5.92
2024-08-06 09:54:06,6.16
2024-08-06 09:39:06,4.64
2024-08-06 09:24:06,5.32
2024-08-06 09:09:06,4.72
2024-08-06 08:54:06,5.96
2024-08-06 08:39:06,4.76
2024-08-06 08:24:15,4.68
2024-08-06 16:09:46,4.80
2024-08-06 15:54:47,6.48
2024-08-06 15:39:47,5.80
2024-08-06 15:24:47,6.80
2024-08-06 15:09:47,5.04
2024-08-06 14:54:47,3.32
2024-08-06 14:39:47,5.72
2024-08-06 14:24:47,3.92
2024-08-06 14:09:47,4.44
2024-08-06 13:54:47,4.56
2024-08-06 13:39:47,4.12
2024-08-06 13:24:47,4.96
2024-08-06 13:09:47,5.00
2024-08-06 12:54:47,7.88
2024-08-06 12:39:47,7.68
2024-08-06 12:24:55,6.68
2024-08-06 20:10:26,6.12
2024-08-06 19:55:26,5.16
2024-08-06 19:40:26,6.24
2024-08-06 19:25:26,6.12
2024-08-06 19:10:26,5.20
2024-08-06 18:55:26,6.00
2024-08-06 18:40:26,5.24
2024-08-06 18:25:26,5.00
2024-08-06 18:10:26,4.36
2024-08-06 17:55:26,4.36
2024-08-06 17:40:26,4.48
2024-08-06 17:25:26,3.88
2024-08-06 17:10:26,5.60
2024-08-06 16:55:26,5.40
2024-08-06 16:40:26,5.48
2024-08-06 16:25:30,4.40
2024-08-07 00:11:07,3.44
2024-08-06 23:56:07,3.64
2024-08-06 23:41:07,3.56
2024-08-06 23:26:07,4.84
2024-08-06 23:11:07,4.00
2024-08-06 22:56:07,4.88
2024-08-06 22:41:07,4.52
2024-08-06 22:26:07,4.44
2024-08-06 22:11:07,5.08
2024-08-06 21:56:07,4.60
2024-08-06 21:41:07,4.92
2024-08-06 21:26:07,5.44
2024-08-06 21:11:07,6.20
2024-08-06 20:56:07,7.28
2024-08-06 20:41:07,7.16
2024-08-06 20:26:15,6.16
2024-08-07 04:11:47,0.56
2024-08-07 03:56:47,0.64
2024-08-07 03:41:47,0.60
2024-08-07 03:26:47,0.76
2024-08-07 03:11:47,1.28
2024-08-07 02:56:47,1.60
2024-08-07 02:41:47,4.80
2024-08-07 02:26:47,4.36
2024-08-07 02:11:47,3.36
2024-08-07 01:56:47,0.64
2024-08-07 01:41:47,0.68
2024-08-07 01:26:47,0.60
2024-08-07 01:11:47,1.20
2024-08-07 00:56:47,1.44
2024-08-07 00:41:47,0.72
2024-08-07 00:26:54,1.84
2024-08-07 08:12:27,4.44
2024-08-07 07:57:27,4.80
2024-08-07 07:42:27,5.28
2024-08-07 07:27:27,5.92
2024-08-07 07:12:27,4.04
2024-08-07 06:57:27,3.64
2024-08-07 06:42:27,4.04
2024-08-07 06:27:27,2.80
2024-08-07 06:12:27,1.48
2024-08-07 05:57:27,0.72
2024-08-07 05:42:27,1.04
2024-08-07 05:27:27,0.96
2024-08-07 05:12:27,0.84
2024-08-07 04:57:27,0.76
2024-08-07 04:42:27,0.76
2024-08-07 04:27:36,0.72
2024-08-07 16:13:46,6.44
2024-08-07 15:58:46,6.60
2024-08-07 15:43:46,6.92
2024-08-07 15:28:46,7.08
2024-08-07 15:13:46,5.36
2024-08-07 14:58:46,5.76
2024-08-07 14:43:46,5.68
2024-08-07 14:28:46,5.00
2024-08-07 14:13:46,5.64
2024-08-07 13:58:46,5.24
2024-08-07 13:43:46,4.64
2024-08-07 13:28:46,5.64
2024-08-07 13:13:46,7.08
2024-08-07 12:58:46,7.32
2024-08-07 12:43:46,6.84
2024-08-07 12:28:55,7.52
2024-08-07 12:13:07,8.44
2024-08-07 11:58:07,8.36
2024-08-07 11:43:07,7.20
2024-08-07 11:28:07,6.20
2024-08-07 11:13:07,5.04
2024-08-07 10:58:07,6.24
2024-08-07 10:43:07,5.80
2024-08-07 10:28:07,7.60
2024-08-07 10:13:07,8.16
2024-08-07 09:58:07,8.36
2024-08-07 09:43:07,6.20
2024-08-07 09:28:07,5.20
2024-08-07 09:13:07,5.00
2024-08-07 08:58:07,5.24
2024-08-07 08:43:07,5.76
2024-08-07 08:28:16,5.56
2024-08-07 20:14:26,7.92
2024-08-07 19:59:26,8.88
2024-08-07 19:44:26,10.20
2024-08-07 19:29:26,8.56
2024-08-07 19:14:26,7.36
2024-08-07 18:59:26,8.24
2024-08-07 18:44:26,8.16
2024-08-07 18:29:26,7.04
2024-08-07 18:14:26,7.36
2024-08-07 17:59:26,5.84
2024-08-07 17:44:26,4.88
2024-08-07 17:29:26,4.44
2024-08-07 17:14:26,4.52
2024-08-07 16:59:26,4.44
2024-08-07 16:44:26,5.52
2024-08-07 16:29:35,6.56
2024-08-08 00:15:07,1.96
2024-08-08 00:00:07,4.16
2024-08-07 23:45:07,3.44
2024-08-07 23:30:07,3.96
2024-08-07 23:15:07,3.76
2024-08-07 23:00:07,3.52
2024-08-07 22:45:07,4.56
2024-08-07 22:30:07,4.68
2024-08-07 22:15:07,4.08
2024-08-07 22:00:07,5.40
2024-08-07 21:45:07,7.04
2024-08-07 21:30:07,7.12
2024-08-07 21:15:07,6.36
2024-08-07 21:00:07,6.00
2024-08-07 20:45:07,7.44
2024-08-07 20:30:15,7.72
2024-08-08 04:15:47,0.56
2024-08-08 04:00:47,0.56
2024-08-08 03:45:47,0.64
2024-08-08 03:30:47,0.72
2024-08-08 03:15:47,2.08
2024-08-08 03:00:47,0.56
2024-08-08 02:45:47,4.80
2024-08-08 02:30:47,4.48
2024-08-08 02:15:47,4.20
2024-08-08 02:00:47,0.72
2024-08-08 01:45:47,0.64
2024-08-08 01:30:47,1.08
2024-08-08 01:15:47,0.72
2024-08-08 01:00:47,1.16
2024-08-08 00:45:47,1.36
2024-08-08 00:30:55,1.04
2024-08-08 08:16:27,4.80
2024-08-08 08:01:27,5.16
2024-08-08 07:46:27,4.04
2024-08-08 07:31:27,4.48
2024-08-08 07:16:27,4.36
2024-08-08 07:01:27,3.16
2024-08-08 06:46:27,2.96
2024-08-08 06:31:27,2.76
2024-08-08 06:16:27,2.36
2024-08-08 06:01:27,1.08
2024-08-08 05:46:27,0.64
2024-08-08 05:31:27,0.92
2024-08-08 05:16:27,0.72
2024-08-08 05:01:27,0.72
2024-08-08 04:46:27,0.56
2024-08-08 04:31:30,0.68
2024-08-08 12:17:07,7.92
2024-08-08 12:02:07,6.84
2024-08-08 11:47:07,5.28
2024-08-08 11:32:07,4.92
2024-08-08 11:17:07,5.84
2024-08-08 11:02:07,6.32
2024-08-08 10:47:07,5.56
2024-08-08 10:32:07,5.16
2024-08-08 10:17:07,4.60
2024-08-08 10:02:07,6.04
2024-08-08 09:47:07,6.40
2024-08-08 09:32:07,6.88
2024-08-08 09:17:07,5.96
2024-08-08 09:02:07,4.96
2024-08-08 08:47:07,5.20
2024-08-08 08:32:16,4.64
2024-08-08 16:17:47,4.52
2024-08-08 16:02:47,4.32
2024-08-08 15:47:47,5.00
2024-08-08 15:32:47,4.84
2024-08-08 15:17:47,4.88
2024-08-08 15:02:47,3.92
2024-08-08 14:47:47,3.60
2024-08-08 14:32:47,4.12
2024-08-08 14:17:47,4.28
2024-08-08 14:02:47,4.72
2024-08-08 13:47:47,4.68
2024-08-08 13:32:47,4.32
2024-08-08 13:17:47,5.44
2024-08-08 13:02:47,5.72
2024-08-08 12:47:47,5.48
2024-08-08 12:32:55,8.08
2024-08-08 20:18:27,8.80
2024-08-08 20:03:27,5.12
2024-08-08 19:48:27,5.08
2024-08-08 19:33:27,4.52
2024-08-08 19:18:27,5.40
2024-08-08 19:03:27,5.28
2024-08-08 18:48:27,5.28
2024-08-08 18:33:27,5.12
2024-08-08 18:18:27,5.32
2024-08-08 18:03:27,4.64
2024-08-08 17:48:27,5.00
2024-08-08 17:33:27,7.12
2024-08-08 17:18:27,6.08
2024-08-08 17:03:27,6.88
2024-08-08 16:48:27,6.60
2024-08-08 16:33:36,4.16
2024-08-09 00:19:07,1.60
2024-08-09 00:04:07,3.92
2024-08-08 23:49:07,3.16
2024-08-08 23:34:07,4.72
2024-08-08 23:19:07,4.64
2024-08-08 23:04:07,5.08
2024-08-08 22:49:07,5.64
2024-08-08 22:34:07,5.28
2024-08-08 22:19:07,4.36
2024-08-08 22:04:07,4.80
2024-08-08 21:49:07,5.88
2024-08-08 21:34:07,4.96
2024-08-08 21:19:07,4.80
2024-08-08 21:04:07,5.12
2024-08-08 20:49:07,5.04
2024-08-08 20:34:15,6.16
2024-08-09 04:19:47,0.40
2024-08-09 04:04:47,0.48
2024-08-09 03:49:47,1.12
2024-08-09 03:34:47,0.44
2024-08-09 03:19:47,0.48
2024-08-09 03:04:47,0.48
2024-08-09 02:49:47,3.60
2024-08-09 02:34:47,4.56
2024-08-09 02:19:47,4.16
2024-08-09 02:04:47,1.40
2024-08-09 01:49:47,0.52
2024-08-09 01:34:47,0.44
2024-08-09 01:19:47,0.56
2024-08-09 01:04:47,0.56
2024-08-09 00:49:47,0.80
2024-08-09 00:34:56,1.20
2024-08-09 08:20:27,5.72
2024-08-09 08:05:27,6.12
2024-08-09 07:50:27,6.72
2024-08-09 07:35:27,7.28
2024-08-09 07:20:27,4.52
2024-08-09 07:05:27,3.84
2024-08-09 06:50:27,3.24
2024-08-09 06:35:27,2.72
2024-08-09 06:20:27,2.36
2024-08-09 06:05:27,0.72
2024-08-09 05:50:27,0.96
2024-08-09 05:35:27,0.92
2024-08-09 05:20:27,0.56
2024-08-09 05:05:27,0.48
2024-08-09 04:50:27,0.40
2024-08-09 04:35:36,0.40
2024-08-09 12:21:17,6.56
2024-08-09 12:06:17,6.88
2024-08-09 11:51:17,6.92
2024-08-09 11:36:17,8.20
2024-08-09 11:21:17,9.32
2024-08-09 11:06:17,7.36
2024-08-09 10:51:17,6.80
2024-08-09 10:36:17,8.00
2024-08-09 10:21:17,5.64
2024-08-09 10:06:17,4.92
2024-08-09 09:51:17,5.84
2024-08-09 09:36:17,5.92
2024-08-09 09:21:17,6.32
2024-08-09 09:06:17,5.40
2024-08-09 08:51:17,5.80
2024-08-09 08:36:25,5.60
2024-08-09 16:21:57,5.28
2024-08-09 16:06:57,5.56
2024-08-09 15:51:57,6.28
2024-08-09 15:36:57,5.28
2024-08-09 15:21:57,5.76
2024-08-09 15:06:57,6.24
2024-08-09 14:51:57,7.08
2024-08-09 14:36:57,6.76
2024-08-09 14:21:57,6.20
2024-08-09 14:06:57,6.20
2024-08-09 13:51:57,6.56
2024-08-09 13:36:57,6.84
2024-08-09 13:21:57,5.92
2024-08-09 13:06:57,6.12
2024-08-09 12:51:57,7.64
2024-08-09 12:37:06,6.80
2024-08-09 20:22:37,6.60
2024-08-09 20:07:37,5.24
2024-08-09 19:52:37,5.28
2024-08-09 19:37:37,7.40
2024-08-09 19:22:37,6.12
2024-08-09 19:07:37,5.56
2024-08-09 18:52:37,7.84
2024-08-09 18:37:37,6.56
2024-08-09 18:22:37,6.16
2024-08-09 18:07:37,6.00
2024-08-09 17:52:37,7.24
2024-08-09 17:37:37,7.16
2024-08-09 17:22:37,5.40
2024-08-09 17:07:37,4.28
2024-08-09 16:52:37,5.08
2024-08-09 16:37:41,5.40
2024-08-10 00:23:17,7.36
2024-08-10 00:08:17,8.92
2024-08-09 23:53:17,9.68
2024-08-09 23:38:17,9.80
2024-08-09 23:23:17,10.04
2024-08-09 23:08:17,10.72
2024-08-09 22:53:17,6.16
2024-08-09 22:38:17,4.52
2024-08-09 22:23:17,4.76
2024-08-09 22:08:17,4.80
2024-08-09 21:53:17,5.08
2024-08-09 21:38:17,4.36
2024-08-09 21:23:17,5.28
2024-08-09 21:08:17,6.52
2024-08-09 20:53:17,6.72
2024-08-09 20:38:26,7.72
2024-08-10 04:23:57,1.04
2024-08-10 04:08:57,1.08
2024-08-10 03:53:57,0.96
2024-08-10 03:38:57,1.00
2024-08-10 03:23:57,1.08
2024-08-10 03:08:57,1.04
2024-08-10 02:53:57,2.96
2024-08-10 02:38:57,5.16
2024-08-10 02:23:57,4.84
2024-08-10 02:08:57,3.04
2024-08-10 01:53:57,1.20
2024-08-10 01:38:57,1.36
2024-08-10 01:23:57,1.40
2024-08-10 01:08:57,3.32
2024-08-10 00:53:57,6.88
2024-08-10 00:39:06,7.76
2024-08-10 08:24:37,6.56
2024-08-10 08:09:37,6.76
2024-08-10 07:54:37,5.60
2024-08-10 07:39:37,4.84
2024-08-10 07:24:37,4.04
2024-08-10 07:09:37,3.92
2024-08-10 06:54:37,3.60
2024-08-10 06:39:37,3.24
2024-08-10 06:24:37,3.12
2024-08-10 06:09:37,1.64
2024-08-10 05:54:37,1.28
2024-08-10 05:39:37,1.16
2024-08-10 05:24:37,1.16
2024-08-10 05:09:37,1.00
2024-08-10 04:54:37,1.04
2024-08-10 04:39:46,1.04
2024-08-10 12:25:17,4.28
2024-08-10 12:10:17,4.84
2024-08-10 11:55:17,5.64
2024-08-10 11:40:17,5.20
2024-08-10 11:25:17,5.08
2024-08-10 11:10:17,6.28
2024-08-10 10:55:17,5.92
2024-08-10 10:40:17,5.40
2024-08-10 10:25:17,7.88
2024-08-10 10:10:17,6.48
2024-08-10 09:55:17,7.04
2024-08-10 09:40:17,5.80
2024-08-10 09:25:17,5.16
2024-08-10 09:10:17,4.88
2024-08-10 08:55:17,3.96
2024-08-10 08:40:21,5.16
2024-08-10 16:25:57,4.12
2024-08-10 16:10:57,3.12
2024-08-10 15:55:57,2.72
2024-08-10 15:40:57,2.92
2024-08-10 15:25:57,3.16
2024-08-10 15:10:57,3.56
2024-08-10 14:55:57,2.96
2024-08-10 14:40:57,3.68
2024-08-10 14:25:57,4.24
2024-08-10 14:10:57,4.48
2024-08-10 13:55:57,4.16
2024-08-10 13:40:57,4.16
2024-08-10 13:25:57,4.44
2024-08-10 13:10:57,4.20
2024-08-10 12:55:57,3.80
2024-08-10 12:41:06,5.20
2024-08-10 20:26:37,8.88
2024-08-10 20:11:37,6.28
2024-08-10 19:56:37,7.08
2024-08-10 19:41:37,8.24
2024-08-10 19:26:37,7.12
2024-08-10 19:11:37,6.12
2024-08-10 18:56:37,5.52
2024-08-10 18:41:37,6.76
2024-08-10 18:26:37,5.56
2024-08-10 18:11:37,3.76
2024-08-10 17:56:37,3.08
2024-08-10 17:41:37,3.88
2024-08-10 17:26:37,3.68
2024-08-10 17:11:37,3.20
2024-08-10 16:56:37,3.96
2024-08-10 16:41:46,4.24
2024-08-11 00:27:27,1.16
2024-08-11 00:12:27,2.20
2024-08-10 23:57:27,3.04
2024-08-10 23:42:27,2.72
2024-08-10 23:27:27,3.48
2024-08-10 23:12:27,3.52
2024-08-10 22:57:27,3.72
2024-08-10 22:42:27,4.16
2024-08-10 22:27:27,4.40
2024-08-10 22:12:27,4.60
2024-08-10 21:57:27,3.48
2024-08-10 21:42:27,3.88
2024-08-10 21:27:27,3.92
2024-08-10 21:12:27,4.52
2024-08-10 20:57:27,6.44
2024-08-10 20:42:27,8.68
2024-08-11 04:27:57,0.44
2024-08-11 04:12:57,0.44
2024-08-11 03:57:57,0.40
2024-08-11 03:42:57,0.40
2024-08-11 03:27:57,0.44
2024-08-11 03:12:57,0.36
2024-08-11 02:57:57,1.20
2024-08-11 02:42:57,4.84
2024-08-11 02:27:57,4.40
2024-08-11 02:12:57,3.60
2024-08-11 01:57:57,0.64
2024-08-11 01:42:57,0.92
2024-08-11 01:27:57,0.52
2024-08-11 01:12:57,0.60
2024-08-11 00:57:57,0.60
2024-08-11 00:43:05,1.24
2024-08-11 08:28:47,6.84
2024-08-11 08:13:47,7.84
2024-08-11 07:58:47,4.52
2024-08-11 07:43:47,3.44
2024-08-11 07:28:47,3.32
2024-08-11 07:13:47,3.36
2024-08-11 06:58:47,3.04
2024-08-11 06:43:47,2.92
2024-08-11 06:28:47,2.32
2024-08-11 06:13:47,1.52
2024-08-11 05:58:47,0.48
2024-08-11 05:43:47,0.64
2024-08-11 05:28:47,0.56
2024-08-11 05:13:47,0.56
2024-08-11 04:58:47,0.40
2024-08-11 04:43:47,0.56
2024-08-11 12:29:27,6.88
2024-08-11 12:14:27,7.80
2024-08-11 11:59:27,7.12
2024-08-11 11:44:27,6.64
2024-08-11 11:29:27,7.08
2024-08-11 11:14:27,4.96
2024-08-11 10:59:27,6.32
2024-08-11 10:44:27,6.28
2024-08-11 10:29:27,6.40
2024-08-11 10:14:27,6.84
2024-08-11 09:59:27,7.00
2024-08-11 09:44:27,6.16
2024-08-11 09:29:27,6.92
2024-08-11 09:14:27,6.36
2024-08-11 08:59:27,5.20
2024-08-11 08:44:35,6.60
2024-08-11 20:30:47,6.16
2024-08-11 20:15:47,5.60
2024-08-11 20:00:47,7.20
2024-08-11 19:45:47,5.20
2024-08-11 19:30:47,5.72
2024-08-11 19:15:47,6.00
2024-08-11 19:00:47,7.20
2024-08-11 18:45:47,5.84
2024-08-11 18:30:47,4.08
2024-08-11 18:15:47,4.44
2024-08-11 18:00:47,4.60
2024-08-11 17:45:47,4.80
2024-08-11 17:30:47,5.80
2024-08-11 17:15:47,5.04
2024-08-11 17:00:47,5.52
2024-08-11 16:45:56,6.68
2024-08-11 16:30:07,6.76
2024-08-11 16:15:07,5.52
2024-08-11 16:00:07,5.72
2024-08-11 15:45:07,6.08
2024-08-11 15:30:07,5.20
2024-08-11 15:15:07,5.04
2024-08-11 15:00:07,5.48
2024-08-11 14:45:07,4.72
2024-08-11 14:30:07,4.92
2024-08-11 14:15:07,5.16
2024-08-11 14:00:07,5.80
2024-08-11 13:45:07,5.24
2024-08-11 13:30:07,5.88
2024-08-11 13:15:07,5.76
2024-08-11 13:00:07,5.88
2024-08-11 12:45:15,8.00
2024-08-12 00:31:27,1.00
2024-08-12 00:16:27,1.40
2024-08-12 00:01:27,3.08
2024-08-11 23:46:27,2.92
2024-08-11 23:31:27,3.52
2024-08-11 23:16:27,3.64
2024-08-11 23:01:27,3.36
2024-08-11 22:46:27,3.24
2024-08-11 22:31:27,4.28
2024-08-11 22:16:27,4.56
2024-08-11 22:01:27,3.20
2024-08-11 21:46:27,5.40
2024-08-11 21:31:27,4.20
2024-08-11 21:16:27,3.80
2024-08-11 21:01:27,5.40
2024-08-11 20:46:35,6.44
2024-08-12 04:32:07,0.64
2024-08-12 04:17:07,0.72
2024-08-12 04:02:07,0.48
2024-08-12 03:47:07,0.44
2024-08-12 03:32:07,1.08
2024-08-12 03:17:07,0.52
2024-08-12 03:02:07,1.04
2024-08-12 02:47:07,4.52
2024-08-12 02:32:07,4.60
2024-08-12 02:17:07,4.32
2024-08-12 02:02:07,0.96
2024-08-12 01:47:07,0.52
2024-08-12 01:32:07,0.48
2024-08-12 01:17:07,0.52
2024-08-12 01:02:07,0.72
2024-08-12 00:47:16,0.84
2024-08-12 08:32:47,4.44
2024-08-12 08:17:47,4.52
2024-08-12 08:02:47,4.60
2024-08-12 07:47:47,3.92
2024-08-12 07:32:47,3.96
2024-08-12 07:17:47,4.08
2024-08-12 07:02:47,3.64
2024-08-12 06:47:47,3.24
2024-08-12 06:32:47,5.36
2024-08-12 06:17:47,2.00
2024-08-12 06:02:47,0.80
2024-08-12 05:47:47,0.72
2024-08-12 05:32:47,0.52
2024-08-12 05:17:47,0.56
2024-08-12 05:02:47,0.44
2024-08-12 04:47:52,0.44
2024-08-12 12:33:17,7.12
2024-08-12 12:18:17,6.56
2024-08-12 12:03:17,6.88
2024-08-12 11:48:17,6.68
2024-08-12 11:33:17,6.60
2024-08-12 11:18:17,6.24
2024-08-12 11:03:17,6.60
2024-08-12 10:48:17,5.32
2024-08-12 10:33:17,4.04
2024-08-12 10:18:17,4.28
2024-08-12 10:03:17,5.04
2024-08-12 09:48:17,5.24
2024-08-12 09:33:17,6.84
2024-08-12 09:18:17,5.28
2024-08-12 09:03:17,5.72
2024-08-12 08:48:27,5.56
2024-08-12 16:33:57,5.80
2024-08-12 16:18:57,5.24
2024-08-12 16:03:57,5.88
2024-08-12 15:48:57,5.20
2024-08-12 15:33:57,4.32
2024-08-12 15:18:57,3.84
2024-08-12 15:03:57,4.28
2024-08-12 14:48:57,4.20
2024-08-12 14:33:57,3.88
2024-08-12 14:18:57,4.20
2024-08-12 14:03:57,5.08
2024-08-12 13:48:57,4.04
2024-08-12 13:33:57,4.44
2024-08-12 13:18:57,4.48
2024-08-12 13:03:57,4.44
2024-08-12 12:49:05,7.88
2024-08-12 20:34:37,6.84
2024-08-12 20:19:37,6.96
2024-08-12 20:04:37,7.48
2024-08-12 19:49:37,7.60
2024-08-12 19:34:37,5.88
2024-08-12 19:19:37,6.20
2024-08-12 19:04:37,5.92
2024-08-12 18:49:37,4.32
2024-08-12 18:34:37,5.80
2024-08-12 18:19:37,5.52
2024-08-12 18:04:37,4.36
2024-08-12 17:49:37,5.04
2024-08-12 17:34:37,6.12
2024-08-12 17:19:37,6.08
2024-08-12 17:04:37,4.92
2024-08-12 16:49:45,4.48
2024-08-13 00:35:18,1.00
2024-08-13 00:20:18,1.56
2024-08-13 00:05:18,3.56
2024-08-12 23:50:18,2.76
2024-08-12 23:35:18,3.64
2024-08-12 23:20:18,3.52
2024-08-12 23:05:18,3.60
2024-08-12 22:50:18,4.80
2024-08-12 22:35:18,5.24
2024-08-12 22:20:18,4.20
2024-08-12 22:05:18,3.48
2024-08-12 21:50:18,3.92
2024-08-12 21:35:18,3.76
2024-08-12 21:20:18,6.12
2024-08-12 21:05:18,7.20
2024-08-12 20:50:25,11.44
2024-08-13 04:35:57,0.64
2024-08-13 04:20:57,0.68
2024-08-13 04:05:57,0.72
2024-08-13 03:50:57,0.48
2024-08-13 03:35:57,1.16
2024-08-13 03:20:57,0.48
2024-08-13 03:05:57,0.52
2024-08-13 02:50:57,3.28
2024-08-13 02:35:57,4.72
2024-08-13 02:20:57,4.24
2024-08-13 02:05:57,1.92
2024-08-13 01:50:57,0.60
2024-08-13 01:35:57,0.80
2024-08-13 01:20:57,0.60
2024-08-13 01:05:57,0.88
2024-08-13 00:51:00,0.88
2024-08-13 08:36:37,4.20
2024-08-13 08:21:37,4.56
2024-08-13 08:06:37,5.60
2024-08-13 07:51:37,4.08
2024-08-13 07:36:37,4.12
2024-08-13 07:21:37,3.96
2024-08-13 07:06:37,3.24
2024-08-13 06:51:37,3.00
2024-08-13 06:36:37,2.84
2024-08-13 06:21:37,2.68
2024-08-13 06:06:37,0.80
2024-08-13 05:51:37,0.72
2024-08-13 05:36:37,0.72
2024-08-13 05:21:37,0.60
2024-08-13 05:06:37,0.60
2024-08-13 04:51:45,0.60
2024-08-13 12:37:18,4.60
2024-08-13 12:22:18,6.48
2024-08-13 12:07:18,6.88
2024-08-13 11:52:18,7.40
2024-08-13 11:37:18,8.52
2024-08-13 11:22:18,7.88
2024-08-13 11:07:18,5.56
2024-08-13 10:52:18,5.52
2024-08-13 10:37:18,4.04
2024-08-13 10:22:18,3.72
2024-08-13 10:07:18,4.68
2024-08-13 09:52:18,5.48
2024-08-13 09:37:18,4.16
2024-08-13 09:22:18,6.96
2024-08-13 09:07:18,4.12
2024-08-13 08:52:26,4.92
2024-08-13 16:38:07,6.16
2024-08-13 16:23:07,5.68
2024-08-13 16:08:07,4.44
2024-08-13 15:53:07,4.40
2024-08-13 15:38:07,4.16
2024-08-13 15:23:07,4.24
2024-08-13 15:08:07,3.48
2024-08-13 14:53:07,3.96
2024-08-13 14:38:07,5.48
2024-08-13 14:23:07,4.20
2024-08-13 14:08:07,5.12
2024-08-13 13:53:07,4.76
2024-08-13 13:38:07,5.36
2024-08-13 13:23:07,5.88
2024-08-13 13:08:07,5.12
2024-08-13 12:53:16,5.60
2024-08-13 20:38:48,4.76
2024-08-13 20:23:48,5.72
2024-08-13 20:08:48,5.92
2024-08-13 19:53:48,7.36
2024-08-13 19:38:48,4.68
2024-08-13 19:23:48,5.12
2024-08-13 19:08:48,6.00
2024-08-13 18:53:48,5.28
2024-08-13 18:38:48,4.92
2024-08-13 18:23:48,6.40
2024-08-13 18:08:48,6.12
2024-08-13 17:53:48,5.24
2024-08-13 17:38:48,6.28
2024-08-13 17:23:48,6.48
2024-08-13 17:08:48,5.52
2024-08-13 16:53:56,6.36
2024-08-14 00:39:27,1.36
2024-08-14 00:24:27,1.12
2024-08-14 00:09:27,2.76
2024-08-13 23:54:27,3.32
2024-08-13 23:39:27,2.92
2024-08-13 23:24:27,3.88
2024-08-13 23:09:27,4.40
2024-08-13 22:54:27,5.60
2024-08-13 22:39:27,6.24
2024-08-13 22:24:27,3.40
2024-08-13 22:09:27,4.08
2024-08-13 21:54:27,4.20
2024-08-13 21:39:27,5.28
2024-08-13 21:24:27,4.84
2024-08-13 21:09:27,4.12
2024-08-13 20:54:35,5.44
2024-08-14 04:40:07,0.72
2024-08-14 04:25:07,1.80
2024-08-14 04:10:07,0.68
2024-08-14 03:55:07,0.60
2024-08-14 03:40:07,0.60
2024-08-14 03:25:07,0.68
2024-08-14 03:10:07,0.80
2024-08-14 02:55:07,2.24
2024-08-14 02:40:07,4.96
2024-08-14 02:25:07,4.36
2024-08-14 02:10:07,2.96
2024-08-14 01:55:07,0.60
2024-08-14 01:40:07,0.64
2024-08-14 01:25:07,0.64
2024-08-14 01:10:07,0.88
2024-08-14 00:55:16,1.60
2024-08-14 08:40:47,4.40
2024-08-14 08:25:47,5.00
2024-08-14 08:10:47,5.32
2024-08-14 07:55:47,5.24
2024-08-14 07:40:47,5.12
2024-08-14 07:25:47,4.60
2024-08-14 07:10:47,3.60
2024-08-14 06:55:47,3.24
2024-08-14 06:40:47,2.96
2024-08-14 06:25:47,2.76
2024-08-14 06:10:47,1.64
2024-08-14 05:55:47,1.16
2024-08-14 05:40:47,0.88
2024-08-14 05:25:47,1.64
2024-08-14 05:10:47,0.84
2024-08-14 04:55:56,1.12
2024-09-01 01:52:07,1.84
2024-09-01 01:37:07,1.88
2024-09-01 01:22:07,2.20
2024-09-01 01:07:07,1.92
2024-09-01 00:52:07,2.08
2024-09-01 00:37:07,2.12
2024-09-01 00:22:07,2.16
2024-09-01 00:07:07,4.32
2024-08-31 23:52:07,4.08
2024-08-31 23:37:07,4.44
2024-08-31 23:22:07,4.80
2024-08-31 23:07:07,4.60
2024-08-31 22:52:07,4.64
2024-08-31 22:37:07,4.28
2024-08-31 22:22:07,4.52
2024-08-31 22:07:16,4.56
2024-09-01 13:54:07,5.44
2024-09-01 13:39:07,4.80
2024-09-01 13:24:07,4.56
2024-09-01 13:09:07,5.04
2024-09-01 12:54:07,5.20
2024-09-01 12:39:07,5.88
2024-09-01 12:24:07,7.40
2024-09-01 12:09:07,7.92
2024-09-01 11:54:07,7.40
2024-09-01 11:39:07,6.12
2024-09-01 11:24:07,7.36
2024-09-01 11:09:07,8.00
2024-09-01 10:54:07,7.64
2024-09-01 10:39:07,6.96
2024-09-01 10:24:07,5.92
2024-09-01 10:09:16,7.80
2024-08-14 12:41:27,6.04
2024-08-14 12:26:27,8.64
2024-08-14 12:11:27,6.96
2024-08-14 11:56:27,5.36
